window_id,id,video_target,target,temporal_target,window_type,phase_name,phase_index,sample_weight,timestamp,window_start_timestamp,window_end_timestamp,center_timestamp,sequence_length,frame_count,frame_paths,timestamps,time_of_alert,time_of_event,seconds_to_alert,seconds_to_event,duration,video_path,split,source_peak_timestamp,source_peak_risk_score,source_peak_prob_class_2,source_peak_prob_class_3
01986_context_hard_negative_001_034_500,01986,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,34.5,31.0,34.5,32.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01986\\t_031_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_031_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_032_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_034_500.jpg""]","[31.0, 31.5, 32.0, 32.5, 33.0, 33.5, 34.0, 34.5]",,,,,38.667,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01986.mp4,train,35.5,0.7090147733688354,0.1618299335241317,0.5471848249435425
01986_context_hard_negative_002_035_000,01986,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,35.0,31.5,35.0,33.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01986\\t_031_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_032_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_035_000.jpg""]","[31.5, 32.0, 32.5, 33.0, 33.5, 34.0, 34.5, 35.0]",,,,,38.667,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01986.mp4,train,35.5,0.7090147733688354,0.1618299335241317,0.5471848249435425
01986_context_hard_negative_003_035_500,01986,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,35.5,32.0,35.5,33.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01986\\t_032_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_035_500.jpg""]","[32.0, 32.5, 33.0, 33.5, 34.0, 34.5, 35.0, 35.5]",,,,,38.667,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01986.mp4,train,35.5,0.7090147733688354,0.1618299335241317,0.5471848249435425
01986_context_hard_negative_004_036_000,01986,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,36.0,32.5,36.0,34.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01986\\t_032_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_036_000.jpg""]","[32.5, 33.0, 33.5, 34.0, 34.5, 35.0, 35.5, 36.0]",,,,,38.667,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01986.mp4,train,35.5,0.7090147733688354,0.1618299335241317,0.5471848249435425
01986_context_hard_negative_005_036_500,01986,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,36.5,33.0,36.5,34.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01986\\t_033_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_033_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_034_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_034_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_035_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_035_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_036_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01986\\t_036_500.jpg""]","[33.0, 33.5, 34.0, 34.5, 35.0, 35.5, 36.0, 36.5]",,,,,38.667,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01986.mp4,train,35.5,0.7090147733688354,0.1618299335241317,0.5471848249435425
01990_context_hard_negative_001_023_500,01990,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,23.5,20.0,23.5,21.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01990\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_023_500.jpg""]","[20.0, 20.5, 21.0, 21.5, 22.0, 22.5, 23.0, 23.5]",,,,,39.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01990.mp4,train,24.5,0.7297028303146362,0.212869256734848,0.5168335437774658
01990_context_hard_negative_002_024_000,01990,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,24.0,20.5,24.0,22.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01990\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_024_000.jpg""]","[20.5, 21.0, 21.5, 22.0, 22.5, 23.0, 23.5, 24.0]",,,,,39.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01990.mp4,train,24.5,0.7297028303146362,0.212869256734848,0.5168335437774658
01990_context_hard_negative_003_024_500,01990,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,24.5,21.0,24.5,22.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01990\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_024_500.jpg""]","[21.0, 21.5, 22.0, 22.5, 23.0, 23.5, 24.0, 24.5]",,,,,39.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01990.mp4,train,24.5,0.7297028303146362,0.212869256734848,0.5168335437774658
01990_context_hard_negative_004_025_000,01990,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,25.0,21.5,25.0,23.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01990\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_025_000.jpg""]","[21.5, 22.0, 22.5, 23.0, 23.5, 24.0, 24.5, 25.0]",,,,,39.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01990.mp4,train,24.5,0.7297028303146362,0.212869256734848,0.5168335437774658
01990_context_hard_negative_005_025_500,01990,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,25.5,22.0,25.5,23.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01990\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_025_500.jpg""]","[22.0, 22.5, 23.0, 23.5, 24.0, 24.5, 25.0, 25.5]",,,,,39.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01990.mp4,train,24.5,0.7297028303146362,0.212869256734848,0.5168335437774658
01990_context_hard_negative_006_000_500,01990,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,0.5,0.0,0.5,0.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_500.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]",,,,,39.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01990.mp4,train,1.5,0.6577871441841125,0.2450202405452728,0.4127669036388397
01990_context_hard_negative_007_001_000,01990,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,1.0,0.0,1.0,0.5,8,8,"[""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_001_000.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0]",,,,,39.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01990.mp4,train,1.5,0.6577871441841125,0.2450202405452728,0.4127669036388397
01990_context_hard_negative_008_001_500,01990,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,1.5,0.0,1.5,0.75,8,8,"[""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_001_500.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 1.5]",,,,,39.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01990.mp4,train,1.5,0.6577871441841125,0.2450202405452728,0.4127669036388397
01990_context_hard_negative_009_002_000,01990,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,2.0,0.0,2.0,1.0,8,8,"[""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_001_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_002_000.jpg""]","[0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 1.5, 2.0]",,,,,39.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01990.mp4,train,1.5,0.6577871441841125,0.2450202405452728,0.4127669036388397
01990_context_hard_negative_010_002_500,01990,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,2.5,0.0,2.5,1.25,8,8,"[""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_000_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_001_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_001_500.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_002_000.jpg"", ""data\\interim\\product_temporal_frames_224\\01990\\t_002_500.jpg""]","[0.0, 0.0, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5]",,,,,39.333,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\01990.mp4,train,1.5,0.6577871441841125,0.2450202405452728,0.4127669036388397
02001_context_hard_negative_001_025_500,02001,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,25.5,22.0,25.5,23.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02001\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_500.jpg""]","[22.0, 22.5, 23.0, 23.5, 24.0, 24.5, 25.0, 25.5]",,,,,40.567,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02001.mp4,train,26.5,0.7273659110069275,0.0932155326008796,0.6341503858566284
02001_context_hard_negative_002_026_000,02001,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,26.0,22.5,26.0,24.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02001\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_026_000.jpg""]","[22.5, 23.0, 23.5, 24.0, 24.5, 25.0, 25.5, 26.0]",,,,,40.567,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02001.mp4,train,26.5,0.7273659110069275,0.0932155326008796,0.6341503858566284
02001_context_hard_negative_003_026_500,02001,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,26.5,23.0,26.5,24.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02001\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_026_500.jpg""]","[23.0, 23.5, 24.0, 24.5, 25.0, 25.5, 26.0, 26.5]",,,,,40.567,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02001.mp4,train,26.5,0.7273659110069275,0.0932155326008796,0.6341503858566284
02001_context_hard_negative_004_027_000,02001,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,27.0,23.5,27.0,25.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02001\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_027_000.jpg""]","[23.5, 24.0, 24.5, 25.0, 25.5, 26.0, 26.5, 27.0]",,,,,40.567,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02001.mp4,train,26.5,0.7273659110069275,0.0932155326008796,0.6341503858566284
02001_context_hard_negative_005_027_500,02001,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,27.5,24.0,27.5,25.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02001\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_026_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_027_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_027_500.jpg""]","[24.0, 24.5, 25.0, 25.5, 26.0, 26.5, 27.0, 27.5]",,,,,40.567,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02001.mp4,train,26.5,0.7273659110069275,0.0932155326008796,0.6341503858566284
02001_context_hard_negative_006_023_500,02001,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,23.5,20.0,23.5,21.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02001\\t_020_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_500.jpg""]","[20.0, 20.5, 21.0, 21.5, 22.0, 22.5, 23.0, 23.5]",,,,,40.567,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02001.mp4,train,24.5,0.6658017635345459,0.0978768691420555,0.5679249167442322
02001_context_hard_negative_007_024_000,02001,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,24.0,20.5,24.0,22.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02001\\t_020_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_000.jpg""]","[20.5, 21.0, 21.5, 22.0, 22.5, 23.0, 23.5, 24.0]",,,,,40.567,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02001.mp4,train,24.5,0.6658017635345459,0.0978768691420555,0.5679249167442322
02001_context_hard_negative_008_024_500,02001,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,24.5,21.0,24.5,22.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02001\\t_021_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_500.jpg""]","[21.0, 21.5, 22.0, 22.5, 23.0, 23.5, 24.0, 24.5]",,,,,40.567,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02001.mp4,train,24.5,0.6658017635345459,0.0978768691420555,0.5679249167442322
02001_context_hard_negative_009_025_000,02001,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,25.0,21.5,25.0,23.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02001\\t_021_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_022_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_022_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_023_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_024_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02001\\t_025_000.jpg""]","[21.5, 22.0, 22.5, 23.0, 23.5, 24.0, 24.5, 25.0]",,,,,40.567,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02001.mp4,train,24.5,0.6658017635345459,0.0978768691420555,0.5679249167442322
02003_context_hard_negative_001_030_000,02003,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,30.0,26.5,30.0,28.25,8,8,"[""data\\interim\\product_temporal_frames_224\\02003\\t_026_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_027_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_027_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_028_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_028_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_029_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_029_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_030_000.jpg""]","[26.5, 27.0, 27.5, 28.0, 28.5, 29.0, 29.5, 30.0]",,,,,43.133,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02003.mp4,train,31.0,0.701782763004303,0.1726378798484802,0.5291448831558228
02003_context_hard_negative_002_030_500,02003,0,0,0,contextual_hard_negative,contextual_hard_negative,0,2.5,30.5,27.0,30.5,28.75,8,8,"[""data\\interim\\product_temporal_frames_224\\02003\\t_027_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_027_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_028_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_028_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_029_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_029_500.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_030_000.jpg"", ""data\\interim\\product_temporal_frames_224\\02003\\t_030_500.jpg""]","[27.0, 27.5, 28.0, 28.5, 29.0, 29.5, 30.0, 30.5]",,,,,43.133,C:\Users\z004hn4c\Documents\Estudo\LLMOps And AIOps Bootcamp With 8 End To End Projects\nexar-dashcam-collision-prediction\data\raw\train\02003.mp4,train,31.0,0.701782763004303,0.1726378798484802,0.5291448831558228
